105021,java-chip-venti,Java Chip Frappuccino,frappuccino-and-blended,venti,"{frap-roast,whole-milk,frap-syrup,mocha-sauce,frap-chip,whipped-cream,ice}","{3.00000000000000000,12.00000000000000000,3.00000000000000000,3.00000000000000000,0.20000000000000000,3.00000000000000000,3.00000000000000000}",5.95
105022,DBL-CHOCO-tall,Double Chocolaty Chip Creme Frappuccino,frappuccino-and-blended,tall,"{whole-milk,cream-frap-syrup,mocha-sauce,frap-chip,whipped-cream,ice}","{8.00000000000000000,1.00000000000000000,1.00000000000000000,1.00000000000000000,1.00000000000000000,1.00000000000000000}",4.95
105023,DBL-CHOCO-grande,Double Chocolaty Chip Creme Frappuccino,frappuccino-and-blended,grande,"{whole-milk,cream-frap-syrup,mocha-sauce,frap-chip,whipped-cream,ice}","{10.00000000000000000,2.00000000000000000,2.00000000000000000,1.00000000000000000,1.00000000000000000,2.00000000000000000}",5.65
105024,DBL-CHOCO-venti,Double Chocolaty Chip Creme Frappuccino,frappuccino-and-blended,venti,"{whole-milk,cream-frap-syrup,mocha-sauce,frap-chip,whipped-cream,ice}","{12.00000000000000000,3.00000000000000000,3.00000000000000000,1.00000000000000000,1.00000000000000000,3.00000000000000000}",5.95
105025,WHT-CHOCO-tall,White Chocolate Mocha Frappuccino,frappuccino-and-blended,tall,"{frap-roast,whole-milk,frap-syrup,white-chocolate,whipped-cream,ice}","{1.00000000000000000,8.00000000000000000,1.00000000000000000,1.00000000000000000,1.00000000000000000,1.00000000000000000}",4.95
105026,WHT-CHOCO-grande,White Chocolate Mocha Frappuccino,frappuccino-and-blended,grande,"{frap-roast,whole-milk,frap-syrup,white-chocolate,whipped-cream,ice}","{2.00000000000000000,10.00000000000000000,2.00000000000000000,1.00000000000000000,1.00000000000000000,2.00000000000000000}",5.65
105027,WHT-CHOCO-venti,White Chocolate Mocha Frappuccino,frappuccino-and-blended,venti,"{frap-roast,whole-milk,frap-syrup,white-chocolate,whipped-cream,ice}","{3.00000000000000000,12.00000000000000000,3.00000000000000000,1.00000000000000000,1.00000000000000000,3.00000000000000000}",5.95
105028,BB-smoothie,Blueberry Smoothie,frappuccino-and-blended,NA,"{blueberry,sugar,whole-milk,ice}","{1.00000000000000000,0.20000000000000000,10.00000000000000000,1.00000000000000000}",4.95
105029,POM-smoothie,Pomegranate Smoothie,frappuccino-and-blended,NA,"{pomegranate-juice,sugar,whole-milk,ice}","{1.00000000000000000,0.20000000000000000,10.00000000000000000,1.00000000000000000}",5.65
105030,MANG-smoothie,Mango Smoothie,frappuccino-and-blended,NA,"{mango,sugar,whole-milk,ice}","{1.00000000000000000,0.20000000000000000,10.00000000000000000,1.00000000000000000}",5.95
105031,grn-tea-frap-tall,Matcha Creme Frappuccino,frappuccino-and-blended,tall,"{whole-milk,cream-frap-syrup,matcha-powder,classic-syrup,whipped-cream,ice}","{8.00000000000000000,1.00000000000000000,1.00000000000000000,1.00000000000000000,1.00000000000000000,1.00000000000000000}",4.95
105032,grn-tea-frap-grande,Matcha Creme Frappuccino,frappuccino-and-blended,grande,"{whole-milk,cream-frap-syrup,matcha-powder,classic-syrup,whipped-cream,ice}","{10.00000000000000000,2.00000000000000000,2.00000000000000000,2.00000000000000000,1.00000000000000000,2.00000000000000000}",5.65
105033,grn-tea-frap-venti,Matcha Creme Frappuccino,frappuccino-and-blended,venti,"{whole-milk,cream-frap-syrup,matcha-powder,classic-syrup,whipped-cream,ice}","{12.00000000000000000,3.00000000000000000,3.00000000000000000,3.00000000000000000,1.00000000000000000,3.00000000000000000}",5.95
106001,milk-tall,Cold Milk,coffee-alternatives,tall,{2p-milk},{12.00000000000000000},2.95
106002,milk-grande,Cold Milk,coffee-alternatives,grande,{2p-milk},{16.00000000000000000},3.25
106003,milk-venti,Cold Milk,coffee-alternatives,venti,{2p-milk},{24.00000000000000000},3.45
106004,hot-choco-tall,Hot Chocolate,coffee-alternatives,tall,"{2p-milk,mocha-sauce,whipped-cream}","{10.00000000000000000,1.00000000000000000,1.00000000000000000}",3.45
106005,hot-choco-grande,Hot Chocolate,coffee-alternatives,grande,"{2p-milk,mocha-sauce,whipped-cream}","{12.00000000000000000,2.00000000000000000,2.00000000000000000}",3.95
106006,hot-choco-venti,Hot Chocolate,coffee-alternatives,venti,"{2p-milk,mocha-sauce,whipped-cream}","{18.00000000000000000,3.00000000000000000,3.00000000000000000}",4.45
106007,wht-ht-choco-tall,White Hot Chocolate,coffee-alternatives,tall,"{2p-milk,white-chocolate,whipped-cream}","{10.00000000000000000,1.00000000000000000,1.00000000000000000}",3.45
106008,wht-ht-choco-grande,White Hot Chocolate,coffee-alternatives,grande,"{2p-milk,white-chocolate,whipped-cream}","{12.00000000000000000,2.00000000000000000,2.00000000000000000}",3.95
106009,wht-ht-choco-venti,White Hot Chocolate,coffee-alternatives,venti,"{2p-milk,white-chocolate,whipped-cream}","{18.00000000000000000,3.00000000000000000,3.00000000000000000}",4.45
106010,soda-tall,SODA,coffee-alternatives,tall,{SODA},{12.00000000000000000},2.95
106012,soda-venti,SODA,coffee-alternatives,venti,{SODA},{24.00000000000000000},3.45
